,Sector,Brand,Product,Segment,Family,Class
1299,Cosmetics and Beauty Products,L'OrâˆšÂ©al,L'OrâˆšÂ©al Paris Hydra Genius Daily Liquid Care,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1300,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Double Wear Stay-in-Place Makeup,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1301,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Advanced Night Repair Synchronized Multi-Recovery Complex,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1302,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Nutritious Super-Pomegranate Radiant Energy Lotion,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1303,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Pure Color Envy Sculpting Lipstick,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1304,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Double Wear Stay-in-Place Flawless Wear Concealer,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1305,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Revitalizing Supreme+ Global Anti-Aging CrâˆšÂ®me,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1306,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Advanced Night Repair Eye Supercharged Complex,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1307,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,DayWear Multi-Protection Anti-Oxidant 24H Moisture Creme,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1308,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,EstâˆšÂ©e Lauder Bronze Goddess Eau FraâˆšÃ†che Skinscent,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1309,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Pure Color Envy Liquid Lip Potion,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1310,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Idealist Pore Minimizing Skin Refinisher,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1311,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Double Wear Radiant Makeup,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1312,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Pure Color Envy Blush,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1313,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Little Black Primer,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1314,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Resilience Lift Firming/Sculpting Face and Neck Creme,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1315,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Makeup Remover Liquid,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1316,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Groomed to Go Brow Gel,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1317,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Revitalizing Supreme+ Global Anti-Aging Eye Balm,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1318,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Sumptuous Infinite Daring Length + Volume Mascara,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1319,Cosmetics and Beauty Products,EstâˆšÂ©e Lauder Companies,Beach Walk Eau de Parfum,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1320,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Olay Regenerist Micro-Sculpting Cream,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1321,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),CoverGirl Outlast All-Day Lip Color,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1322,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Pantene Pro-V Classic Clean Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1323,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Head & Shoulders Classic Clean Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1324,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Herbal Essences Bio:Renew Coconut Milk Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1325,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Secret Clinical Strength Antiperspirant,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1326,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Venus ComfortGlide Razors,Beauty/Personal Care/Hygiene,Hair Products,Hair Removal/Masking Products
1327,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Always Discreet Incontinence Pads,Beauty/Personal Care/Hygiene,Hair Products,Hair Removal/Masking Products
1328,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),SK-II Facial Treatment Essence (partnerships),Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1329,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Nice 'N Easy Hair Color,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1330,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Gillette Venus Shaving Gel,Beauty/Personal Care/Hygiene,Hair Products,Hair Removal/Masking Products
1331,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Oil of Olay Cleansing Wipes,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1332,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Revlon Super Lustrous Lipstick (partnerships),Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1333,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Bounty Hunter Natural Hair Care,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1334,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Safeguard Antibacterial Soap (body care),Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1335,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Pantene Pro-V Gold Series Moisturizing Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1336,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Simply Clean Hair Color,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1337,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Crest Whitestrips (for teeth whitening),Beauty/Personal Care/Hygiene,Personal Hygiene Products,Oral Hygiene
1338,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Old Spice High Endurance Body Wash,Beauty/Personal Care/Hygiene,Skin Products,Body Washing
1339,Cosmetics and Beauty Products,Procter & Gamble (Beauty Division),Frankâ€šÃ„Ã´s Hot Sauce (for special beauty applications),Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1340,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Dove - Beauty Bar,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1341,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Dove - Body Wash,Beauty/Personal Care/Hygiene,Skin Products,Body Washing
1342,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Dove - Antiperspirant Deodorant,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1343,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Tresemme - Moisture Rich Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1344,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Tresemme - Keratin Smooth Conditioner,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1345,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Sunsilk - Hair Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1346,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Sunsilk - Conditioner,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1347,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Pantene - Pro-V Shampoo & Conditioner,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1348,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Lux - Soap Bar,Beauty/Personal Care/Hygiene,Skin Products,Body Washing
1349,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Lux - Body Wash,Beauty/Personal Care/Hygiene,Skin Products,Body Washing
1350,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Vaseline - Intensive Care Lotion,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1351,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Burt's Bees - Lip Balm,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1352,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),St. Ives - Exfoliating Scrub,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1353,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Simple - Facial Cleansing Wipes,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1354,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Clear - Scalp and Hair Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1355,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Pond's - Cold Cream,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1356,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Vaseline - Lip Therapy,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1357,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Caress - Body Wash,Beauty/Personal Care/Hygiene,Skin Products,Body Washing
1358,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Dove Men+Care - Body Wash,Beauty/Personal Care/Hygiene,Skin Products,Body Washing
1359,Cosmetics and Beauty Products,Unilever (Beauty & Personal Care Division),Dermalogica - Skin Care Products,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1360,Cosmetics and Beauty Products,Coty Inc.,CoverGirl - LashBlast Volume Mascara,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1361,Cosmetics and Beauty Products,Coty Inc.,CoverGirl - Clean Matte Liquid Foundation,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1362,Cosmetics and Beauty Products,Coty Inc.,CLINIQUE - Happy Perfume,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1363,Cosmetics and Beauty Products,Coty Inc.,CLINIQUE - Moisture Surge 72-Hour Auto-Replenishing Hydrator,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1364,Cosmetics and Beauty Products,Coty Inc.,Sally Hansen - Miracle Gel Nail Polish,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1365,Cosmetics and Beauty Products,Coty Inc.,Sally Hansen - Complete Salon Manicure,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1366,Cosmetics and Beauty Products,Coty Inc.,Rimmel London - Stay Matte Liquid Mousse Foundation,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1367,Cosmetics and Beauty Products,Coty Inc.,Rimmel London - Scandaleyes Waterproof Kohl Kajal,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1368,Cosmetics and Beauty Products,Coty Inc.,Betsy Johnson - Eau de Parfum,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1369,Cosmetics and Beauty Products,Coty Inc.,Calvin Klein - CK One Fragrance,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1370,Cosmetics and Beauty Products,Coty Inc.,Calvin Klein - Eternity Eau de Parfum,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1371,Cosmetics and Beauty Products,Coty Inc.,Marc Jacobs - Perfect Eau de Parfum,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1372,Cosmetics and Beauty Products,Coty Inc.,OPI - Nail Lacquer in various shades,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1373,Cosmetics and Beauty Products,Coty Inc.,Wella - Koleston Perfect Hair Color,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1374,Cosmetics and Beauty Products,Coty Inc.,Fructis - Sleek & Shine Shampoo,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1375,Cosmetics and Beauty Products,Coty Inc.,TRESemmâˆšÂ© - Thermal Creations Heat Tamer Spray,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1376,Cosmetics and Beauty Products,Coty Inc.,Rimmel London - Wonder'Full Mascara,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1377,Cosmetics and Beauty Products,Coty Inc.,Adidas - Moves Eau de Toilette,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Fragrances
1378,Cosmetics and Beauty Products,Coty Inc.,Tigi - Bed Head Hair Products,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1379,Cosmetics and Beauty Products,Coty Inc.,Philosophy - Purity Made Simple Facial Cleanser,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1380,Cosmetics and Beauty Products,Shiseido,Shiseido Ultimune Power Infusing Concentrate,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1381,Cosmetics and Beauty Products,Shiseido,Shiseido Benefiance Wrinkle Smoothing Cream,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1382,Cosmetics and Beauty Products,Shiseido,Shiseido Essential Energy Moisturizing Cream,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1383,Cosmetics and Beauty Products,Shiseido,Shiseido Waso Color-Smart Day Moisturizer,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1384,Cosmetics and Beauty Products,Shiseido,Shiseido Synchro Skin Self-Refreshing Foundation,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1385,Cosmetics and Beauty Products,Shiseido,Shiseido Clear Stick UV Protector,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1386,Cosmetics and Beauty Products,Shiseido,Shiseido Facial Cotton,Beauty/Personal Care/Hygiene,Personal Hygiene Products,General Personal Hygiene
1387,Cosmetics and Beauty Products,Shiseido,Shiseido Advanced Essential Energy Lotion,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1388,Cosmetics and Beauty Products,Shiseido,Shiseido Eye and Lip Make-Up Remover,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1389,Cosmetics and Beauty Products,Shiseido,Shiseido Bio-Performance Lift Dynamic Cream,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1390,Cosmetics and Beauty Products,Shiseido,Shiseido ControlledChaos Mascara Ink,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1391,Cosmetics and Beauty Products,Shiseido,Shiseido Radiant Lifting Foundation,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1392,Cosmetics and Beauty Products,Shiseido,Shiseido Urban Environment Oil-Free Sunscreen,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1393,Cosmetics and Beauty Products,Shiseido,Shiseido Pure Color Envy Matte Lipstick,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1394,Cosmetics and Beauty Products,Shiseido,Shiseido Modern Matte Powder Lipstick,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1395,Cosmetics and Beauty Products,Shiseido,Shiseido Makeup Eye Shadow Palette,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1396,Cosmetics and Beauty Products,Shiseido,Shiseido Revitalizing Treatment Softener,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1397,Cosmetics and Beauty Products,Shiseido,Shiseido Perfect Whip Cleansing Foam,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1398,Cosmetics and Beauty Products,Shiseido,Shiseido White Lucent Brightening Gel Cream,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1399,Cosmetics and Beauty Products,Shiseido,Shiseido Makeup Brow Ink Trio,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1400,Cosmetics and Beauty Products,Revlon,Revlon ColorStay Foundation,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1401,Cosmetics and Beauty Products,Revlon,Revlon Super Lustrous Lipstick,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1402,Cosmetics and Beauty Products,Revlon,Revlon Photoready Candid Glow Foundation,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1403,Cosmetics and Beauty Products,Revlon,Revlon ColorStay Liquid Eye Pen,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1404,Cosmetics and Beauty Products,Revlon,Revlon Ultra HD Lip Mousse,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1405,Cosmetics and Beauty Products,Revlon,Revlon One-Step Hair Dryer and Volumizer,Beauty/Personal Care/Hygiene,Hair Products,Hair Care Products
1406,Cosmetics and Beauty Products,Revlon,Revlon ColorStay Makeup for Combination/Oily Skin,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1407,Cosmetics and Beauty Products,Revlon,Revlon Kiss Balm,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1408,Cosmetics and Beauty Products,Revlon,Revlon PhotoReady Concealer,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1409,Cosmetics and Beauty Products,Revlon,Revlon Ultimate All-In-One Mascara,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1410,Cosmetics and Beauty Products,Revlon,Revlon Makeup Brightening En illuminator,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1411,Cosmetics and Beauty Products,Revlon,Revlon Colorburst Matte Balm,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1412,Cosmetics and Beauty Products,Revlon,Revlon ColorStay Overtime Lipcolor,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1413,Cosmetics and Beauty Products,Revlon,Revlon So Fierce! Mascara,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1414,Cosmetics and Beauty Products,Revlon,Revlon Nail Enamel,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1415,Cosmetics and Beauty Products,Revlon,Revlon Brow Fantasy Pencil & Gel,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1416,Cosmetics and Beauty Products,Revlon,Revlon PhotoReady Insta-Filter Foundation,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
1417,Cosmetics and Beauty Products,Revlon,Revlon Skin Lights Face Glow Illuminator,Beauty/Personal Care/Hygiene,Skin Products,Skin Care
1418,Cosmetics and Beauty Products,Revlon,Revlon Kiss Cushion Lip Tint,Beauty/Personal Care/Hygiene,Cosmetics/Fragrances,Cosmetic/MakeUp Products
